,scenario,num_agents,Solved,Length,Reduction,Pibt solve time,Solve time
1135,warehouse-10-20-10-2-2-random-4,20,True,2075.81925406738,3.411196014606853,1.1365,1.2769
1136,room-32-32-4-random-11,15,True,380.3345633354233,5.632743458466798,0.0628,0.0859
1137,maze-32-32-2-random-5,10,True,379.3134772815885,9.687717163915277,0.0367,0.0658
1138,random-32-32-20-random-4,20,True,426.5454377095728,5.855063705816859,0.0898,0.1228
1139,den520d-random-11,100,True,16618.00667606524,7.635458675523735,16.3977,18.4622
1140,Boston_0_256-random-13,100,True,16429.16417479492,8.47144229027626,27.6722,30.0741
1141,maze-128-128-10-random-17,20,False,3766.985217669373,15.934273205325306,0.3917,0.9971
1142,warehouse-10-20-10-2-2-random-12,10,True,1051.369512037382,3.305253541182994,0.5323,0.5994
1143,orz900d-random-5,100,False,89509.24106566428,0.07078630299454566,61.1908,65.9819
1144,den312d-random-12,2,True,163.2740377230668,9.13744930535815,0.0413,0.0477
1145,maze-128-128-1-random-20,2,False,1750.7622947057798,12.46188526471101,0.1444,0.218
1146,maze-128-128-2-random-20,2,True,698.1984303652007,14.505725436395755,0.1176,0.1813
1147,orz900d-random-19,2,True,803.2539674441649,0.0,0.629,1.0918
1148,den312d-random-9,2,True,92.37340420545664,9.548590275158887,0.0202,0.0253
1149,warehouse-20-40-10-2-1-random-4,4,True,661.2988643415879,1.787991925950894,0.4827,0.5549
1150,orz900d-random-4,2,False,1312.1626970967698,0.0,1.01,1.9789
1151,empty-16-16-random-5,100,True,1343.4520189781094,0.0,0.1958,0.3737
1152,ht_chantry-random-22,15,True,1467.283307235744,8.532881586039645,0.6926,0.7994
1153,Paris_1_256-random-5,15,True,2730.9035477095663,9.229250655944723,4.9622,5.1388
1154,ost003d-random-1,4,True,491.069317523261,10.162480412924149,0.2867,0.3354
1155,orz900d-random-24,2,False,1699.2896808188525,0.0,1.1616,2.1196
1156,lak303d-random-12,20,True,3353.4051004653793,9.862371014226984,1.8637,2.1757
1157,empty-16-16-random-8,15,True,132.23101734361643,0.13454173482655213,0.0282,0.0394
1158,maze-32-32-2-random-3,20,True,1222.9633410673835,6.398413870295042,0.1444,0.2467
1159,w_woundedcoast-random-8,4,True,1591.616120210487,2.224902546512705,0.8562,1.1566
1160,maze-32-32-4-random-17,15,True,417.1044033686636,8.24211427681827,0.0843,0.1334
1161,ost003d-random-12,10,True,1246.411042888693,10.662414900493406,0.7773,0.8871
1162,room-64-64-8-random-11,10,True,417.3443642480503,12.482965405355941,0.2086,0.2737
1163,random-32-32-20-random-25,20,True,483.72330307876376,5.987165088623329,0.1211,0.1595
1164,random-64-64-10-random-3,15,True,523.9203890558758,9.180239964027429,0.2949,0.3313
1165,brc202d-random-5,4,True,3324.7171889609704,1.9310230390907055,1.5375,1.8507
1166,room-32-32-4-random-4,4,True,91.71268430956155,8.233288495078543,0.0167,0.0212
1167,random-64-64-20-random-7,2,True,39.468805045028965,17.965929202948637,0.0244,0.0272
1168,Paris_1_256-random-5,2,True,375.0304353748051,9.915745519580193,0.7077,0.7349
1169,w_woundedcoast-random-25,4,True,900.8845910852136,2.8476464426695087,0.6761,0.8675
1170,maze-128-128-10-random-2,2,False,38.30056307974579,6.583992488424896,0.0377,0.153
1171,ost003d-random-5,100,True,13353.600614205503,5.612600014671852,7.8172,9.8467
1172,room-64-64-16-random-18,20,True,988.5918395459979,9.314413829917003,0.4775,0.6301
1173,lak303d-random-15,100,True,16820.557948094618,5.591806589471379,8.3792,11.0632
1174,random-64-64-20-random-24,4,True,162.5365959399772,8.684714640044774,0.0712,0.0817
1175,room-32-32-4-random-14,10,True,152.1968504872687,6.854545196567127,0.0252,0.0376
1176,Boston_0_256-random-8,15,True,2116.2402502135715,9.947010400757085,3.6371,3.8042
1177,orz900d-random-2,15,False,14768.765476591168,0.024980819028889562,11.0707,12.4306
1178,random-64-64-20-random-22,2,True,63.95430175482389,8.42821647660082,0.0309,0.0342
1179,empty-32-32-random-1,100,True,2135.783717529677,0.7015195495403594,0.6896,0.9746
1180,empty-32-32-random-4,4,True,57.44012834068812,19.93304158447732,0.0201,0.0237
1181,den520d-random-21,4,True,867.9376002786131,8.709871734002391,0.9064,0.9569
1182,room-32-32-4-random-20,100,True,3327.3124546608383,0.3564927949518954,0.485,1.0591
1183,Paris_1_256-random-20,4,True,576.3266232768551,12.515239881826293,1.0285,1.0679
1184,maze-32-32-2-random-4,2,True,39.212600793440274,6.571181738888991,0.0041,0.0064
1185,empty-16-16-random-10,100,True,1301.4814562296317,0.0,0.184,0.3593
1186,room-64-64-16-random-14,10,True,475.50426027488203,9.530295924187254,0.2514,0.312
1187,w_woundedcoast-random-5,20,True,8252.208844959587,2.2651699634095537,4.4215,5.3336
1188,maze-128-128-2-random-5,15,False,5302.9884149847785,13.259223686206479,0.8147,1.3162
1189,lt_gallowstemplar_n-random-20,100,True,10953.870712793068,1.3031207422565816,5.0622,6.4178
1190,warehouse-10-20-10-2-1-random-6,15,True,971.8314870228734,1.408753446248749,0.3645,0.4535
1191,maze-128-128-2-random-25,4,True,2199.6413231713514,13.798803814871578,0.3695,0.5565
1192,brc202d-random-17,10,True,2837.3148904263835,1.4900584711504632,1.7583,2.1659
1193,empty-48-48-random-7,10,True,279.46389472733836,14.808949090327939,0.1437,0.1632
1194,maze-128-128-10-random-21,10,False,1836.8554523763828,25.026308066270094,0.1435,0.4411
1195,brc202d-random-7,20,True,8667.790398557996,1.0252029207748707,5.1214,5.9687
1196,warehouse-20-40-10-2-1-random-21,2,True,352.8944443027282,0.0,0.293,0.3205
1197,warehouse-10-20-10-2-1-random-3,15,True,996.6245190766792,1.8385750721167882,0.3901,0.4801
1198,room-64-64-8-random-3,100,True,6060.765311823555,2.6923268274187335,1.8883,2.7747
1199,maze-128-128-1-random-13,10,False,4652.350706370972,10.754830109898865,0.4888,0.7864
1200,random-64-64-20-random-1,4,True,160.49037097357774,7.927481664288711,0.0748,0.0835
1201,den520d-random-6,100,True,15457.967126431819,7.494230679107015,15.0776,17.2064
1202,den312d-random-20,10,True,558.2993837620972,3.997768474227993,0.1298,0.1628
1203,w_woundedcoast-random-13,4,True,2190.3640875992305,1.7444480324986709,1.1497,1.4525
1204,Boston_0_256-random-16,20,True,3556.0895072644207,9.837080007571352,6.1758,6.4849
1205,random-64-64-10-random-2,100,True,3965.564005877521,3.5295738293264973,2.0259,2.5683
1206,den312d-random-15,15,True,888.3030147585469,4.920946643296934,0.2328,0.2988
1207,room-64-64-8-random-24,15,True,672.8661454859089,9.141585821403057,0.2413,0.2871
1208,Paris_1_256-random-20,15,True,1800.9714364611364,11.738188477883197,2.7913,2.9391
1209,warehouse-20-40-10-2-1-random-16,15,True,2826.827992829458,1.0564653225175353,1.8332,2.0375
1210,empty-8-8-random-15,100,True,155.095454429505,0.0,0.0151,0.0328
1211,empty-32-32-random-15,15,True,255.45149972261515,9.447306637861018,0.0881,0.1076
1212,empty-48-48-random-15,20,True,471.42856197273437,8.027896851495182,0.2437,0.2852
1213,w_woundedcoast-random-5,2,True,752.2664644011378,1.904200468739154,0.3914,0.593
1214,maze-128-128-10-random-5,10,False,1595.6695970535955,15.03356778202367,0.1994,0.5675
1215,den312d-random-2,4,True,98.05233831936681,1.9715674996450394,0.0304,0.0356
1216,maze-128-128-2-random-25,20,False,10298.81089341454,10.973416809949459,1.8831,2.77
1217,empty-48-48-random-18,100,True,2894.9213390987998,2.098526909519208,1.3681,1.7575
1218,lt_gallowstemplar_n-random-9,15,True,1897.648874373162,2.3519535652057293,0.8469,0.9769
1219,Berlin_1_256-random-13,15,True,2039.011713804367,13.35065403598258,3.1948,3.3795
1220,empty-48-48-random-18,10,True,265.74603530593686,12.563702247933822,0.1441,0.159
1221,Paris_1_256-random-4,100,True,15752.495190114232,8.92741667847565,22.853,25.2086
1222,room-64-64-8-random-1,15,True,618.0180241346491,11.604546547001435,0.2076,0.2535
1223,w_woundedcoast-random-8,20,True,7957.289169030649,1.7816279910675394,4.1293,4.8478
1224,maze-32-32-4-random-5,2,True,130.30390230757286,10.106299475509195,0.0169,0.023
1225,warehouse-20-40-10-2-1-random-19,10,True,2030.135977636337,2.0018870631738563,1.4675,1.6043
1226,brc202d-random-21,4,True,2198.156451090913,1.7809621263295907,1.2236,1.5111
1227,ht_mansion_n-random-14,10,True,870.1755042106217,8.419723199411749,0.4836,0.5413
1228,brc202d-random-1,20,True,8313.119324581357,1.1494952841256876,5.1101,6.1179
1229,maze-128-128-1-random-5,15,False,6158.721150922284,10.820718926697301,0.637,1.1128
1230,Berlin_1_256-random-9,20,True,3315.689220828535,11.243601826323815,6.6347,6.9472
1231,Berlin_1_256-random-16,15,True,2224.5526440233907,11.215203943415391,3.8422,3.9897
1232,room-32-32-4-random-7,10,True,248.68172650023553,10.576845993261493,0.0549,0.0745
1233,empty-32-32-random-8,15,True,295.34748620597423,8.504802879066208,0.1346,0.1569
1234,Berlin_1_256-random-13,20,True,2878.893809956606,12.636236482976532,4.5871,4.833
1235,warehouse-20-40-10-2-2-random-2,15,True,2452.7450938317293,6.190261311245411,2.935,3.1526
1236,empty-48-48-random-10,15,True,409.9125408024477,11.289760987434109,0.2463,0.2738
1237,random-64-64-10-random-8,20,True,748.9034889196166,9.390086198751373,0.4331,0.4858
1238,empty-48-48-random-17,2,True,46.882014221241576,17.01927478309062,0.0319,0.035
1239,brc202d-random-6,20,True,9605.33571291211,1.3046933203159046,5.2704,6.2038
1240,maze-32-32-2-random-12,20,True,1201.2397663987147,7.728030878600778,0.1218,0.2239
1241,room-64-64-8-random-14,4,True,256.84467923869,12.673460476431963,0.0817,0.0957
1242,random-64-64-20-random-25,20,True,702.6308035063757,7.5771117981527984,0.2801,0.3281
1243,maze-128-128-1-random-25,4,True,2047.3987558566823,11.52122921967665,0.2529,0.4091
1244,ost003d-random-7,20,True,2534.1654578388243,8.488747335640674,1.5395,1.7661
1245,Boston_0_256-random-23,20,True,3420.7373196841,9.925171348040344,6.5346,6.7498
1246,warehouse-10-20-10-2-1-random-7,10,True,709.2794181629146,1.1740481054031322,0.2488,0.2953
1247,maze-128-128-1-random-15,15,False,5450.661186978075,10.820333982688556,0.615,1.0684
1248,room-32-32-4-random-22,20,True,336.7108486642522,5.142658322380492,0.0636,0.1077
1249,empty-32-32-random-25,2,True,24.78467355478498,10.289573735371192,0.0063,0.0083
1250,empty-8-8-random-13,20,True,106.78174593052023,0.0,0.0105,0.0214
1251,random-32-32-20-random-17,15,True,257.1842349989693,6.364052850461105,0.0644,0.0874
1252,Paris_1_256-random-17,10,True,1787.5858084150743,12.41680634588423,3.4134,3.526
1253,ht_chantry-random-23,100,True,10028.160166762305,4.05610414429014,4.4808,5.5881
1254,ht_chantry-random-7,10,True,870.2271542125637,10.891436908601923,0.4321,0.4964
1255,room-64-64-8-random-10,2,True,152.68283995525132,11.705174217159566,0.0749,0.0821
1256,maze-128-128-10-random-24,100,False,24592.26638527554,18.711313306860347,1.674,6.0034
1257,random-64-64-20-random-12,15,True,622.9955845043482,6.498325598490534,0.2669,0.3052
1258,ht_chantry-random-3,100,True,9272.613532723055,4.667730706988168,4.3315,5.5143
1259,ost003d-random-14,2,True,100.14639450300862,13.685047236627115,0.0367,0.0444
1260,orz900d-random-6,2,False,2579.212695821332,0.15484594073381946,2.7405,3.7918
1261,random-64-64-10-random-12,10,True,308.434542355603,9.995623671982512,0.1809,0.2046
1262,random-32-32-10-random-1,10,True,198.52500418398162,4.400855649413791,0.0624,0.0758
1263,room-32-32-4-random-22,15,True,227.3912090873991,6.24554796670837,0.0392,0.0576
1264,ht_chantry-random-7,2,True,94.03204873589804,13.807546586040884,0.0478,0.0522
1265,empty-16-16-random-13,10,True,108.50041948577127,3.120256672398351,0.0197,0.0267
1266,ost003d-random-22,10,True,1541.2713235946849,10.443288661123638,0.862,0.9718
1267,room-64-64-8-random-12,15,True,739.6816262740394,12.435952073494802,0.4365,0.5012
1268,room-64-64-16-random-13,100,True,6718.79523250236,2.801863493211253,2.1809,3.2872
1269,room-64-64-8-random-4,20,True,1073.7602482102122,8.042347502813126,0.4158,0.4877
1270,maze-128-128-10-random-14,100,False,25119.190116877722,16.000568094978192,1.9244,6.2056
1271,den312d-random-20,20,True,1083.5839936881312,4.342165720841519,0.3043,0.3786
1272,den312d-random-11,20,True,1035.9060530396039,4.238702831365854,0.3005,0.3634
1273,ost003d-random-2,2,True,378.9457234497809,11.93672862404121,0.2168,0.2419
1274,empty-32-32-random-7,2,True,52.43315506208892,10.737058087718268,0.0181,0.0206
1275,empty-8-8-random-13,2,True,5.23606797749979,3.290331694917894,0.0008,0.0014
1276,room-64-64-8-random-11,15,True,685.0097004274946,12.00313370785984,0.2928,0.359
1277,orz900d-random-1,4,False,3830.6941520509686,0.0,2.1728,3.1792
1278,warehouse-20-40-10-2-1-random-24,2,True,388.9220384545286,4.749208669907871,0.4633,0.4951
1279,maze-32-32-4-random-17,20,True,641.7301794744608,4.320442304115744,0.1094,0.1851
1280,random-32-32-20-random-3,100,True,2297.843729373373,0.44811594406754557,0.439,0.7922
1281,maze-128-128-1-random-15,20,False,7710.891121521095,9.294305122678571,0.8221,1.4468
1282,Boston_0_256-random-20,15,True,2566.7325252256933,11.65702758170156,4.6704,4.8789
1283,w_woundedcoast-random-13,100,True,43862.24894116434,1.2804221457346439,23.3089,28.5526
1284,maze-128-128-1-random-5,2,False,1711.1945843803064,11.975587223235266,0.1559,0.2416
1285,Berlin_1_256-random-14,20,True,3575.38561140863,11.102554184395604,5.2428,5.5017
1286,maze-128-128-10-random-22,100,False,31174.97643812084,14.474290312691448,2.5675,7.986
1287,warehouse-10-20-10-2-2-random-16,15,True,1502.930139179956,5.060073163990517,0.9408,1.0579
1288,maze-128-128-2-random-21,100,False,53482.39999605882,9.0366575769239,7.3457,12.0074
1289,Boston_0_256-random-18,100,True,15245.974337833832,8.04931295934829,24.4179,26.6274
1290,w_woundedcoast-random-16,4,True,1602.3732634371434,2.738554321213621,0.7868,1.0762
1291,ht_mansion_n-random-20,10,True,1027.6924152976646,8.110329595305306,0.536,0.6068
1292,maze-32-32-4-random-7,15,True,508.708481659161,7.751234056859026,0.0796,0.1182
1293,w_woundedcoast-random-14,20,True,7310.78897368712,1.9792913472880436,3.7285,4.6262
1294,room-32-32-4-random-24,15,True,295.29581876243975,5.903816960863831,0.0458,0.0668
1295,empty-16-16-random-20,15,True,157.79015509165748,1.2539800678430462,0.0297,0.04
1296,random-32-32-20-random-24,10,True,152.05011248809538,8.761796038639478,0.0303,0.0426
1297,maze-128-128-10-random-16,15,False,3640.477073636832,27.48053638173642,0.1957,0.6347
1298,random-64-64-20-random-1,15,True,630.6868634531576,6.0630787443909355,0.2764,0.3143
1299,warehouse-20-40-10-2-2-random-17,15,True,2297.4836076566435,5.175414298576458,2.5457,2.7698
1300,random-64-64-20-random-18,2,True,94.53925905108497,8.629503953197739,0.0459,0.05
1301,random-64-64-10-random-9,15,True,696.0216855054392,6.9134879228121795,0.3678,0.4065
1302,maze-128-128-1-random-22,2,False,1751.8825178980262,12.40587410509869,0.1544,0.2437
1303,random-32-32-10-random-6,20,True,371.5845503903092,5.31152772535969,0.099,0.1287
1304,maze-32-32-2-random-13,15,True,873.2009687493841,8.676128815055657,0.11,0.2002
1305,random-32-32-20-random-22,2,True,42.6586567263056,5.650001581793767,0.008,0.0105
1306,room-32-32-4-random-18,10,True,218.70202862359616,7.796899622082842,0.0384,0.0548
1307,room-64-64-16-random-2,10,True,474.1433824153939,10.453580158590697,0.1959,0.246
1308,Berlin_1_256-random-21,20,True,2862.3683045151392,11.690266002620826,4.2988,4.4993
1309,empty-48-48-random-8,10,True,271.0029887862464,9.945147902114629,0.152,0.1682
1310,warehouse-10-20-10-2-1-random-15,100,False,13544.904807651705,0.4739128677162448,5.9386,10.6976
1311,empty-16-16-random-19,15,True,169.28981884080542,2.518759305952652,0.0296,0.04
1312,ht_chantry-random-4,100,True,9377.318005777355,4.28642743413803,4.141,5.3437
1313,Boston_0_256-random-20,2,True,590.1297033982626,10.289462246434445,0.9727,1.014
1314,Paris_1_256-random-16,10,True,1973.9738963606524,9.00138043603291,3.0337,3.1951
1315,Berlin_1_256-random-6,15,True,2161.51581942583,9.68474869714899,3.67,3.8373
1316,Paris_1_256-random-19,2,True,219.85424379752624,17.228949026485772,0.3882,0.403
1317,maze-32-32-4-random-23,10,True,414.1334779835212,7.683144959527587,0.0859,0.1296
1318,maze-32-32-4-random-9,10,True,507.774452929095,7.486811694693343,0.0781,0.1087
1319,room-64-64-16-random-5,10,True,370.8526999572607,13.91211385657119,0.1307,0.1682
1320,lak303d-random-21,15,True,2148.9982866652886,10.800993815224448,1.1939,1.3884
1321,room-64-64-8-random-19,2,True,23.606222180174793,15.082446204590767,0.0056,0.0076
1322,ht_chantry-random-2,20,True,1453.7394043287004,13.135896065664934,0.6725,0.8021
1323,random-32-32-20-random-11,10,True,212.94538220424056,5.517063895333829,0.0519,0.0637
1324,orz900d-random-9,2,False,2326.8796513385896,0.0,1.6596,2.5895
1325,ht_mansion_n-random-21,2,True,149.1003705463152,16.640838247566865,0.1193,0.131
1326,maze-128-128-10-random-4,20,False,3189.152906677214,16.492461202481955,0.3533,1.0304
1327,empty-8-8-random-24,100,True,166.79393923934003,0.0,0.0307,0.0604
1328,ht_chantry-random-4,15,True,1163.0099558801608,9.277157661259858,0.5195,0.5982
1329,den520d-random-1,20,True,3113.5564824428816,8.495212627152775,3.1396,3.4136
1330,maze-32-32-2-random-11,4,True,189.9136954525311,13.583088381098396,0.021,0.0301
1331,maze-32-32-2-random-19,2,True,64.23929182468908,13.287710539577683,0.0069,0.0105
1332,ost003d-random-13,100,True,12075.526111079977,6.021039698340379,6.9839,9.1491
1333,warehouse-10-20-10-2-2-random-3,15,True,1699.7034848455075,4.65863857854779,0.9451,1.0429
1334,warehouse-10-20-10-2-1-random-7,100,False,14280.211591652831,0.805859163570684,4.7248,8.3786
1335,warehouse-20-40-10-2-1-random-1,10,True,1953.8623155426226,1.593769172706837,1.4639,1.6076
1336,maze-32-32-4-random-16,2,True,75.39276808080817,14.545277365862555,0.0164,0.0202
1337,maze-128-128-2-random-1,10,True,5296.819597060677,13.80462298287629,0.8049,1.1978
1338,maze-128-128-10-random-15,10,False,1448.4767343040178,21.32119857121033,0.1429,0.4423
1339,warehouse-20-40-10-2-1-random-5,100,True,16921.511190497706,1.4095861347651057,12.1532,14.5486
1340,maze-128-128-1-random-23,2,False,1753.8011947337413,12.309940263312932,0.1529,0.2263
1341,lak303d-random-13,15,True,2270.6405493836605,10.87275481900496,1.1294,1.3147
1342,warehouse-20-40-10-2-1-random-9,15,True,3015.1427922227917,1.7141115338912165,2.2288,2.4538
1343,random-64-64-20-random-7,100,True,4161.478354037636,3.0527543272902746,1.6882,2.2643
1344,maze-32-32-2-random-14,10,True,388.37677030782515,11.525976374533778,0.0531,0.0969
1345,random-32-32-10-random-8,20,True,418.9771461290265,4.752884988287372,0.1103,0.1383
1346,Boston_0_256-random-1,4,True,568.1512827737942,10.189948052282471,0.9387,0.985
1347,warehouse-20-40-10-2-1-random-1,2,True,300.0553851381375,0.31382553550248377,0.2823,0.3
1348,Paris_1_256-random-8,20,True,2955.366436019766,11.29376280449814,4.7274,5.0218
1349,w_woundedcoast-random-1,2,True,731.936391247327,2.667920920188119,0.3247,0.4819
1350,random-64-64-20-random-6,4,True,136.91719923919493,11.007672912338212,0.0622,0.0699
1351,maze-128-128-10-random-14,2,False,456.87829649449367,32.81201522139799,0.0258,0.1007
1352,maze-128-128-10-random-2,15,False,2149.693387977253,15.66522605032353,0.3724,0.8817
1353,Berlin_1_256-random-2,100,True,15799.014386232491,10.389043506280164,25.2358,27.5732
1354,w_woundedcoast-random-6,15,True,6360.107438138997,1.7462773522009196,3.319,3.9254
1355,maze-128-128-1-random-17,20,False,8782.053516258045,9.369932752754949,0.9069,1.5963
1356,maze-128-128-1-random-18,2,False,1682.484334585176,12.279231773452768,0.131,0.2118
1357,maze-128-128-2-random-21,10,True,4611.365054287532,13.760909804446467,0.6176,0.9344
1358,maze-128-128-10-random-13,10,False,1702.5115701306518,27.521857380559737,0.1313,0.423
1359,Boston_0_256-random-19,15,True,2694.898610143365,10.459474456321063,4.6836,4.8639
1360,w_woundedcoast-random-25,2,True,775.3278995371462,2.38287357479888,0.6496,0.8077
1361,maze-128-128-2-random-3,2,True,487.94843128927005,15.062933716250445,0.1189,0.1456
1362,warehouse-10-20-10-2-1-random-4,4,True,311.300753057629,6.253354166386544,0.1311,0.1541
1363,Paris_1_256-random-21,2,True,238.02344570776205,12.689535119873804,0.4266,0.4581
1364,room-64-64-8-random-22,100,True,6018.348886776269,3.371967065799876,1.9281,2.8008
1365,warehouse-10-20-10-2-1-random-20,20,True,1626.9450204803263,0.9252660653311222,0.5786,0.7121
1366,maze-32-32-4-random-9,2,True,69.64007975878903,15.904981570303264,0.0136,0.0193
1367,empty-32-32-random-8,2,True,28.08679276123038,20.783742550256083,0.0101,0.0124
1368,ost003d-random-5,10,True,1142.0580790128338,11.39300279538141,0.7663,0.8554
1369,orz900d-random-22,20,False,16987.668593895814,0.06805756879309978,11.5342,12.9592
1370,ost003d-random-5,20,True,2326.4643376730564,8.546678959129968,1.3509,1.5317
1371,warehouse-10-20-10-2-2-random-19,2,True,98.9486292447524,5.6574126631785875,0.0446,0.0498
1372,Paris_1_256-random-5,10,True,1868.1491782854487,8.44517532125217,3.2956,3.4096
1373,lt_gallowstemplar_n-random-12,15,True,1869.7268260552637,1.8619839133558844,0.9913,1.1468
1374,den312d-random-23,2,True,122.07316614374741,7.225654729714287,0.0353,0.0401
1375,room-32-32-4-random-22,2,True,49.825113837113406,10.038250299202998,0.0095,0.012
1376,empty-16-16-random-2,2,True,27.414213562373103,18.05852077198223,0.0055,0.0069
1377,ht_chantry-random-24,4,True,288.99676387091347,11.18364261757303,0.1614,0.1813
1378,lak303d-random-13,10,True,1744.7278982501741,11.59560821284169,0.8635,0.9905
1379,empty-48-48-random-9,4,True,86.57409113102347,4.814808005084675,0.0274,0.0316
1380,random-32-32-10-random-14,4,True,81.02206115372803,14.45308727256442,0.0238,0.0275
1381,warehouse-20-40-10-2-1-random-24,20,True,3510.6687493692425,2.169950106224178,2.3582,2.5977
1382,empty-8-8-random-24,20,True,114.61017305526642,0.0,0.0124,0.0242
1383,den312d-random-25,10,True,645.5755782944897,5.828403402028132,0.1734,0.2192
1384,random-64-64-20-random-3,4,True,156.44774589693793,10.371479791579219,0.0757,0.0851
1385,lak303d-random-14,20,True,2416.3584359319293,9.873614131249303,1.4645,1.645
1386,warehouse-10-20-10-2-1-random-7,2,True,182.85281374238562,0.0,0.0721,0.0802
1387,Boston_0_256-random-5,15,True,2393.413309723149,9.355100096988357,3.145,3.3604
1388,maze-128-128-10-random-12,20,False,3641.5363517223263,23.76938765496491,0.325,0.923
1389,empty-8-8-random-24,10,True,50.92525757224936,0.8374620729914289,0.0058,0.0103
1390,room-64-64-16-random-17,10,True,423.3720591109612,14.92640511689047,0.1608,0.1936
1391,maze-128-128-1-random-8,20,False,9090.659332305888,8.434132430440291,0.8513,1.5725
1392,room-64-64-16-random-24,20,True,1013.2961015620488,9.348098067793778,0.3967,0.5033
1393,ht_mansion_n-random-17,2,True,276.24435153403874,8.433878596615434,0.1512,0.1665
1394,warehouse-20-40-10-2-2-random-16,20,True,3393.2712487016192,4.641937327562304,4.573,4.9865
1395,random-32-32-20-random-18,2,True,73.39272727016949,12.535751806703328,0.0149,0.0182
1396,random-64-64-20-random-19,10,True,452.1997383187018,7.665761399446787,0.2037,0.2304
1397,warehouse-20-40-10-2-1-random-8,10,True,1935.8804756399152,0.6949741054822838,1.3797,1.5043
1398,room-64-64-16-random-6,100,True,7037.033647834902,2.875901267121158,2.2529,3.3954
1399,room-32-32-4-random-5,100,True,3276.2076696197455,0.693125193661787,0.4692,0.9458
1400,empty-16-16-random-7,100,True,1181.3860018001267,0.0,0.1682,0.3412
1401,room-64-64-8-random-14,20,True,1176.5572499495688,10.648629457980363,0.4482,0.5375
1402,maze-128-128-2-random-24,2,True,311.3264371014046,13.651455562527909,0.0605,0.0936
1403,ht_chantry-random-8,20,True,1364.8769436737355,11.17219261607547,0.5646,0.6774
1404,warehouse-20-40-10-2-1-random-6,4,True,658.0148349023491,2.4103495713523184,0.4905,0.5296
1405,w_woundedcoast-random-12,100,True,42839.45126531594,1.3971710980802272,24.6356,29.8663
1406,maze-128-128-10-random-16,100,False,26601.20095606683,19.179677474427812,1.629,5.9037
1407,random-32-32-20-random-11,20,True,413.619206477375,5.6038188519663885,0.093,0.1244
1408,empty-8-8-random-7,2,True,12.95153275036385,17.652613613945572,0.0017,0.0026
1409,empty-8-8-random-25,10,True,37.106125662588596,0.4778035855680916,0.0056,0.0107
1410,empty-48-48-random-6,100,True,2994.3633786517307,2.032970688584811,1.4426,1.8308
1411,maze-128-128-1-random-12,2,False,1755.5691745276677,12.221541273616618,0.143,0.2172
1412,Paris_1_256-random-6,20,True,3285.3010280630056,9.71621828577098,5.4789,5.701
1413,empty-32-32-random-4,2,True,25.235992411560503,22.82213515908831,0.0089,0.0102
1414,warehouse-10-20-10-2-1-random-17,10,True,575.3419783336429,2.263093829483156,0.3332,0.3966
1415,empty-16-16-random-16,4,True,35.80288678635549,6.060477700358619,0.0068,0.009
1416,maze-128-128-1-random-24,100,False,51028.76457373333,4.793528538875836,4.1764,8.6193
1417,Paris_1_256-random-24,10,True,1312.6171866570423,10.582761694296975,2.3683,2.503
1418,random-64-64-20-random-12,100,True,4132.674197707034,3.3470160579536183,1.6709,2.2464
1419,empty-48-48-random-13,100,True,2907.6716326330225,2.9529330348837144,1.3645,1.758
1420,lt_gallowstemplar_n-random-14,4,True,529.7153295730451,1.454937891387922,0.2406,0.2648
1421,room-32-32-4-random-1,20,True,533.5600046218898,3.871509973463241,0.1147,0.1655
1422,Paris_1_256-random-17,4,True,645.946646938952,13.237126954774899,1.3416,1.4041
1423,Berlin_1_256-random-16,4,True,539.7396287602156,11.045840884998535,0.9018,0.9343
1424,den520d-random-7,100,True,15899.9230123237,6.930544286246746,15.2581,17.4336
1425,ht_chantry-random-2,15,True,1147.595905145201,13.123407772048543,0.5138,0.6035
1426,empty-48-48-random-10,100,True,2930.7662278709545,2.4222314516694348,1.3039,1.6961
1427,den312d-random-15,2,True,93.62023568928656,9.579829312603144,0.022,0.0263
1428,empty-16-16-random-7,4,True,32.382253590175644,6.675309404296642,0.0053,0.0077
1429,room-64-64-8-random-11,4,True,154.99845904033805,13.121917901456207,0.0586,0.0692
1430,maze-32-32-4-random-24,4,True,58.998674378109364,12.812908549852573,0.012,0.0172
1431,maze-128-128-10-random-24,2,False,0.0,,,
1432,den312d-random-17,20,True,1130.770400236935,5.515834763636962,0.3262,0.3938
1433,warehouse-20-40-10-2-2-random-12,4,True,597.7913736547166,10.509200422793134,0.9217,0.9795
1434,Boston_0_256-random-25,15,True,2254.075156297617,9.857111247134393,3.3837,3.5784
1435,Paris_1_256-random-16,4,True,692.7004716058566,5.827771629894866,0.9536,1.0143
1436,ht_chantry-random-8,10,True,644.7206489636623,7.415547926280432,0.2527,0.2982
1437,Boston_0_256-random-15,2,True,416.0790062018022,7.548448785599391,0.6816,0.7131
1438,ost003d-random-19,10,True,1663.341809435058,10.584459889257984,0.9676,1.0754
1439,random-64-64-10-random-22,4,True,150.16495053466286,11.396774786838385,0.0844,0.0935
1440,Boston_0_256-random-2,20,True,3422.597843293957,9.895546261315689,5.635,5.8925
1441,maze-128-128-10-random-23,100,False,30942.25222233103,13.747415336090121,2.4186,6.7733
1442,warehouse-10-20-10-2-1-random-15,10,True,769.9197290077698,1.5919413591228309,0.3564,0.4351
